age,education,capital-gain,capital-loss,hours-per-week,income
31,9,0,0,40,0
37,7,0,0,40,0
59,15,15024,0,50,1
47,10,0,0,40,1
39,14,0,0,40,1
41,13,0,0,72,0
25,12,0,0,48,0
38,10,0,0,40,1
47,4,0,0,40,0
76,6,0,0,1,0
53,11,0,0,40,0
38,9,0,0,40,0
21,11,0,1579,40,0
30,13,0,0,55,1
47,13,0,0,40,1
56,16,2885,0,40,0
24,5,0,0,45,0
21,10,0,0,40,0
19,7,0,0,32,0
46,12,6497,0,40,0
38,13,0,0,45,0
33,9,0,0,20,0
45,5,0,0,40,1
27,13,0,0,35,0
28,14,0,0,40,0
58,9,0,0,20,1
66,14,0,0,6,0
68,14,0,0,40,1
27,13,0,0,50,0
28,14,0,0,40,0
50,11,0,0,50,0
64,13,0,0,40,0
26,10,0,0,37,0
18,10,0,0,25,0
36,9,0,0,40,1
47,9,0,0,40,0
24,4,2635,0,38,0
47,10,0,0,45,0
63,9,0,0,40,1
67,15,20051,0,25,1
27,14,0,0,40,0
38,9,0,0,50,0
22,10,0,0,40,0
37,3,0,0,32,0
33,10,0,0,40,0
33,9,0,0,44,1
60,9,0,0,70,0
48,9,0,0,40,0
37,13,0,0,15,0
25,14,0,0,35,0
62,10,0,0,20,0
19,9,0,1721,40,0
60,9,0,0,35,0
30,13,0,0,45,1
36,10,0,0,60,1
26,13,0,0,40,0
30,9,0,0,40,0
50,9,0,0,40,0
29,16,0,0,35,1
40,13,0,0,20,0
25,8,0,0,30,0
23,10,0,2559,40,1
33,10,0,0,40,0
44,9,0,0,66,0
36,9,7298,0,40,1
29,13,0,0,50,1
28,6,0,0,40,0
19,10,0,0,40,0
37,3,0,0,40,0
45,13,0,0,40,0
29,9,0,0,40,0
38,10,0,0,40,1
36,13,27828,0,40,1
50,14,0,0,62,1
55,13,99999,0,60,1
36,10,0,0,50,0
53,13,0,0,70,0
36,9,0,0,60,1
34,13,0,2051,40,0
36,9,15024,0,40,1
43,10,0,0,40,0
72,9,6360,0,40,0
62,9,0,0,40,0
17,7,0,0,12,0
56,10,0,0,60,1
30,7,0,0,40,0
45,9,0,0,40,1
34,14,0,0,50,0
43,13,0,0,50,1
47,9,2829,0,65,0
45,16,0,0,45,1
68,9,0,0,35,0
41,9,0,0,40,0
24,13,0,0,40,0
65,4,0,0,40,0
48,13,0,0,60,1
53,9,0,0,40,0
55,10,0,0,40,1
24,13,0,0,40,0
21,10,3781,0,40,0
60,13,0,0,60,1
65,9,0,0,45,0
18,10,0,0,20,0
62,10,0,0,40,0
31,9,0,0,70,0
23,9,0,0,40,0
48,4,0,0,40,1
31,5,0,0,43,0
29,11,0,2051,40,0
49,13,0,0,40,1
45,11,0,0,50,1
46,13,0,1902,40,1
42,9,0,0,96,0
31,9,0,0,40,0
39,9,0,0,55,1
47,13,0,0,50,1
39,14,0,1977,45,1
52,10,5013,0,40,0
43,11,0,0,40,0
24,13,0,0,30,0
51,9,0,0,40,0
30,13,0,0,10,0
48,9,7688,0,40,1
62,4,2829,0,40,0
23,9,0,0,40,0
25,7,0,0,40,0
29,9,0,0,40,0
44,10,0,0,32,0
62,13,0,0,4,0
35,9,0,0,40,0
50,9,0,0,40,0
45,13,7688,0,50,1
25,6,0,0,40,0
36,10,0,0,40,0
27,9,0,0,40,0
58,9,0,0,10,0
51,9,0,0,48,0
31,9,0,0,35,0
36,9,7688,0,40,1
26,13,0,0,45,0
58,5,0,0,40,0
39,3,0,0,40,0
42,10,0,0,45,0
21,9,0,0,30,0
45,9,5178,0,40,1
27,11,0,0,60,0
27,9,0,0,50,1
34,13,0,0,60,1
19,10,0,0,40,0
32,10,0,0,40,0
32,13,0,0,35,1
36,15,15024,0,45,1
68,13,0,0,30,0
30,10,0,0,30,0
23,10,0,0,40,0
26,13,0,0,55,1
42,13,0,0,21,0
58,9,0,0,40,0
33,10,7298,0,21,1
46,13,0,0,30,1
59,5,0,0,40,0
19,4,0,1602,32,0
39,7,0,0,30,0
27,13,0,0,50,0
46,13,0,0,60,1
43,9,0,0,40,1
30,13,0,0,45,1
26,15,0,0,60,0
27,10,0,0,40,0
37,11,8614,0,45,1
56,4,0,0,36,0
31,12,0,880,45,0
66,13,0,0,40,1
38,10,0,0,60,0
43,15,0,0,40,0
43,13,0,1741,40,0
39,13,0,0,45,0
47,14,15024,0,50,1
21,10,0,0,48,0
24,13,0,0,40,0
26,9,0,0,40,0
17,6,0,0,25,0
75,7,0,0,50,0
40,10,0,0,40,0
55,3,0,0,48,0
20,9,0,0,40,0
41,3,0,0,40,0
59,16,0,2415,45,1
36,11,0,0,37,0
40,13,0,0,60,0
41,10,0,0,48,0
60,4,0,0,40,0
43,12,0,0,50,0
37,9,0,0,50,0
21,10,0,0,24,0
46,9,0,0,40,0
44,13,0,0,40,0
29,9,0,0,40,0
67,9,0,0,20,0
47,16,0,0,45,0
30,10,0,0,40,1
37,9,0,0,40,1
45,9,0,0,28,0
26,13,0,0,40,0
36,13,0,0,48,1
35,9,0,0,40,0
46,14,7688,0,46,1
23,3,0,0,35,0
57,9,0,0,30,0
36,10,0,0,40,0
30,9,0,0,40,0
34,13,0,0,50,1
46,9,0,0,40,1
37,9,0,0,68,0
26,13,0,0,50,0
36,14,0,0,40,1
48,9,0,0,46,0
27,9,0,1848,45,1
49,10,0,0,60,0
48,11,0,0,40,0
38,9,0,0,28,0
46,9,0,0,40,0
20,9,0,0,50,0
47,12,0,1672,65,0
62,9,0,0,40,0
34,9,0,0,40,0
30,10,0,0,44,0
67,9,0,0,50,0
36,4,0,0,40,0
27,10,0,0,40,0
30,10,0,0,40,0
74,9,15831,0,40,1
22,9,0,0,40,0
33,9,0,0,40,0
23,3,0,0,30,0
49,7,0,0,50,0
46,13,0,1590,40,0
29,9,0,1977,25,1
56,9,0,0,40,0
20,9,0,0,35,0
21,10,0,0,40,0
38,9,2036,0,20,0
45,10,0,0,52,0
30,9,0,0,40,0
40,9,0,0,15,0
25,13,2597,0,50,0
37,9,0,0,40,0
41,13,7688,0,45,1
52,10,0,0,45,0
51,10,0,0,21,0
30,9,0,0,40,0
39,9,4064,0,38,0
36,11,0,0,40,1
25,9,0,0,37,0
51,12,0,0,40,1
18,7,0,0,40,0
27,10,0,0,50,0
35,13,0,0,40,0
33,9,0,0,40,0
45,14,0,0,50,1
56,16,99999,0,70,1
48,14,0,0,50,0
43,9,0,0,24,0
55,12,0,0,55,1
22,13,0,0,15,0
23,10,0,0,40,0
49,10,0,0,50,0
22,10,0,0,20,0
50,16,0,0,40,1
35,13,0,0,40,0
62,9,0,0,42,0
52,7,0,0,40,0
42,9,0,0,44,0
55,10,0,2339,45,0
60,6,0,0,10,0
37,10,0,0,40,1
59,13,0,1977,50,1
60,9,0,0,40,1
41,10,2829,0,40,0
50,9,0,0,40,1
18,6,0,0,25,0
39,9,0,0,60,0
54,9,0,0,20,0
28,10,0,0,40,0
33,9,0,0,65,0
45,9,0,0,40,0
51,12,0,0,40,0
41,12,0,0,50,0
47,15,0,0,45,1
37,9,0,0,12,0
42,10,0,0,60,0
38,10,0,0,40,0
30,13,3103,0,55,1
30,13,0,0,40,0
24,9,0,0,40,0
31,14,5178,0,40,1
38,13,0,0,55,1
24,13,0,0,30,0
61,9,0,0,40,1
21,9,0,0,60,0
35,9,0,0,40,0
21,10,0,0,30,0
23,10,0,0,30,0
31,14,0,0,45,0
52,9,0,0,40,0
33,10,0,0,40,0
48,9,0,0,50,0
23,10,0,0,40,0
26,11,0,0,40,0
51,9,4787,0,24,1
21,4,0,0,40,0
20,10,0,0,35,0
58,4,0,0,40,0
46,10,7688,0,40,1
21,9,0,0,40,0
21,10,0,0,3,0
24,9,0,0,50,0
18,9,0,0,40,0
28,9,0,0,35,0
64,3,0,0,70,0
47,9,0,1977,45,1
38,12,0,0,50,1
23,9,0,0,35,0
23,9,0,0,40,0
25,9,0,0,45,0
36,9,0,0,36,0
34,12,0,0,45,0
45,11,0,0,45,0
52,14,15024,0,60,1
51,10,0,0,36,0
41,11,0,0,40,1
17,6,0,0,25,0
60,3,0,0,40,0
45,9,0,0,40,0
56,4,0,0,48,0
39,10,0,0,52,1
48,10,0,0,30,0
47,13,0,2258,40,1
61,10,0,0,40,0
23,13,0,0,45,0
43,9,7298,0,40,1
28,10,0,0,40,0
34,13,0,0,45,1
26,10,0,0,20,0
25,13,0,0,40,0
28,6,0,0,45,0
22,10,3781,0,35,0
28,7,0,0,40,0
30,9,0,0,25,0
46,13,0,0,40,0
40,9,0,0,60,0
51,9,0,0,40,1
25,9,0,0,40,0
29,9,0,0,50,1
49,9,0,0,60,0
41,9,0,0,40,0
32,9,0,0,72,0
35,13,0,0,60,0
42,9,0,0,40,0
26,6,0,0,30,0
64,10,0,0,40,0
23,10,0,0,20,0
56,10,0,0,48,0
37,14,0,0,60,0
25,9,0,2001,50,0
21,12,0,0,40,0
37,9,0,0,30,0
46,9,0,0,40,0
32,9,0,0,25,0
21,10,0,0,15,0
21,10,0,0,35,0
43,13,0,0,40,0
20,8,0,0,40,0
27,9,0,0,40,0
50,14,0,0,45,1
41,7,0,0,40,0
65,7,0,0,40,0
52,7,0,0,40,1
66,13,0,0,40,1
35,13,0,0,60,1
35,11,0,0,40,0
62,10,0,0,60,1
43,14,15024,0,40,1
28,11,0,1669,42,0
20,10,0,0,15,0
21,10,0,0,40,0
30,9,0,1980,40,0
30,10,0,0,55,1
51,14,25236,0,50,1
58,12,0,0,40,0
32,10,0,0,40,0
46,6,0,0,40,0
36,13,0,0,50,0
35,9,0,0,40,0
36,9,0,0,40,0
27,11,0,0,40,0
22,10,0,0,10,0
21,10,0,0,50,0
31,7,0,0,40,0
28,9,0,0,40,0
29,9,0,0,45,0
17,7,0,0,20,0
48,9,2885,0,15,0
45,9,0,0,8,0
44,13,0,0,40,0
21,10,0,0,20,0
42,1,0,0,40,0
49,13,0,0,40,0
30,9,0,0,40,0
29,10,0,0,40,0
37,13,0,0,90,1
26,8,0,0,40,0
23,10,0,0,20,0
37,10,0,0,48,1
28,15,0,0,50,0
51,6,0,1977,40,1
27,13,0,0,60,0
27,13,0,0,65,0
37,15,0,0,45,1
55,9,13550,0,40,1
49,11,0,0,38,0
44,9,0,0,42,0
26,13,0,0,40,0
45,13,0,0,38,1
23,12,0,0,20,0
57,13,0,0,50,1
27,3,0,0,35,0
23,13,0,0,60,0
27,9,0,0,40,0
45,10,0,0,40,0
20,10,0,0,10,0
47,15,15024,0,40,1
20,10,0,0,20,0
23,9,0,0,53,0
47,9,4064,0,60,0
28,9,0,0,45,0
17,7,0,0,12,0
52,4,0,0,64,0
46,14,0,0,50,1
35,9,0,0,90,0
42,15,0,1902,50,1
56,13,0,0,40,1
53,10,0,0,40,0
25,9,0,0,40,0
61,5,0,0,40,0
20,10,0,0,40,0
58,14,0,1977,50,1
27,10,0,0,50,0
43,9,0,1902,99,1
30,13,0,0,40,0
50,9,0,0,45,0
40,10,0,0,48,0
67,9,0,0,38,0
31,9,0,0,45,0
18,7,0,0,20,0
69,5,0,0,25,0
60,6,0,0,40,0
24,9,0,0,40,0
25,10,0,0,40,0
40,15,0,0,72,0
43,5,0,625,40,0
71,8,0,0,40,0
44,15,2354,0,99,0
36,9,0,0,40,0
43,10,594,0,20,0
18,4,0,0,40,0
37,9,0,0,50,0
44,14,0,0,38,1
28,9,0,0,45,0
28,13,0,0,60,1
57,3,0,0,40,0
32,7,0,0,40,0
57,9,0,0,40,0
50,7,0,0,40,0
33,13,0,1564,52,1
30,11,0,0,40,0
55,10,0,0,36,0
46,9,0,0,40,0
43,10,0,0,40,0
43,10,2174,0,45,0
42,15,7430,0,40,1
67,14,0,0,40,0
46,4,0,1651,40,0
90,13,0,0,40,1
18,9,0,0,35,0
23,9,0,0,12,0
46,12,15024,0,50,1
30,14,0,0,50,1
47,11,7688,0,40,1
23,5,0,0,35,0
35,4,0,0,40,1
46,9,0,0,65,0
29,9,0,0,40,0
44,10,0,0,50,1
37,9,0,0,35,0
73,14,0,0,10,1
60,13,0,0,50,0
30,13,0,1740,45,0
36,13,0,0,40,0
38,9,0,0,40,0
44,9,0,1504,45,0
72,13,991,0,7,0
38,13,0,0,20,0
40,10,0,0,45,0
33,9,0,0,20,0
44,14,0,0,40,0
26,9,0,0,60,0
21,9,0,0,45,0
38,6,0,0,35,0
28,13,5178,0,40,1
32,9,0,0,40,0
48,5,0,0,45,0
59,9,0,0,40,0
37,13,0,0,48,1
23,9,0,0,80,0
44,7,0,0,40,0
40,14,0,2415,45,1
47,10,0,0,40,1
58,13,0,0,58,0
35,9,0,0,40,0
64,9,0,0,20,0
36,13,0,0,40,1
33,9,0,0,60,0
55,13,0,0,40,0
64,9,0,0,40,0
30,15,0,0,45,1
43,7,0,0,55,0
22,9,0,0,40,0
47,9,15024,0,40,1
38,5,0,0,40,0
25,9,0,0,40,0
52,10,0,0,60,0
42,9,0,0,40,0
31,13,0,0,40,0
52,9,0,0,40,0
24,8,0,0,55,0
58,11,3908,0,40,0
20,10,0,0,40,0
21,10,0,0,29,0
69,9,0,0,20,0
31,13,0,0,40,0
26,13,0,0,16,0
23,9,0,0,40,0
60,9,0,0,50,0
20,10,0,0,60,0
20,7,0,0,40,0
27,9,0,0,40,0
45,9,0,0,40,0
36,12,0,0,50,0
31,13,0,0,55,1
20,10,0,0,40,0
55,10,0,0,38,0
46,10,15024,0,50,1
34,13,0,0,35,0
33,10,0,0,50,0
22,9,0,0,40,0
38,13,0,0,40,0
58,5,0,0,40,0
44,14,15024,0,35,1
34,9,0,0,45,0
42,14,0,0,40,0
26,9,3103,0,40,1
56,9,0,0,46,0
54,9,0,0,38,0
33,10,0,0,50,0
42,13,0,0,50,1
57,13,0,0,8,0
31,9,0,0,50,0
33,11,7298,0,40,1
34,9,0,0,40,0
27,9,0,0,40,0
64,8,0,0,40,0
30,9,0,0,40,0
30,9,0,0,40,0
35,13,0,0,38,0
50,9,0,0,40,0
45,13,0,0,50,1
56,9,0,0,40,0
21,10,0,0,10,0
22,9,0,0,40,0
61,4,0,0,40,0
29,13,0,0,40,1
35,13,0,0,45,1
30,9,0,0,40,1
19,9,0,0,30,0
34,13,0,0,36,0
25,9,0,0,50,0
25,14,0,0,40,0
41,9,0,0,40,1
44,13,0,0,40,0
64,9,0,0,16,0
31,16,0,0,48,0
36,5,0,0,30,0
42,7,0,0,15,0
40,9,0,0,40,0
32,9,0,0,40,0
35,10,0,0,40,1
51,9,4386,0,55,1
49,13,0,0,50,0
19,9,0,0,40,0
58,9,0,0,32,0
34,10,0,0,35,0
35,10,0,0,60,0
65,9,0,0,25,0
34,10,0,0,40,0
37,13,0,0,50,0
29,9,0,0,40,0
34,9,0,0,40,0
34,9,0,0,40,0
29,16,0,0,40,0
63,13,0,0,30,1
57,7,0,0,40,0
51,10,0,1887,40,1
25,13,0,0,40,1
38,13,0,0,40,1
45,16,15020,0,40,1
18,9,0,0,30,0
20,10,0,0,40,0
25,13,0,0,40,0
32,9,0,0,50,0
43,13,14344,0,40,1
46,5,0,0,40,0
26,13,0,0,60,0
30,7,0,0,30,0
28,9,0,0,35,0
28,13,6849,0,40,0
39,10,0,0,52,1
51,9,0,0,40,0
43,13,0,0,40,0
50,13,0,0,50,0
39,8,0,0,40,0
25,13,0,0,45,0
40,9,0,1980,48,0
28,9,0,0,40,0
60,9,0,0,25,0
54,9,0,0,20,0
25,13,0,0,45,1
30,9,0,0,45,0
48,10,0,0,40,0
24,10,0,0,40,0
27,12,0,0,25,0
43,13,0,0,40,0
21,10,0,0,40,0
19,9,0,0,30,0
27,14,0,0,40,0
35,10,0,1740,40,0
43,13,0,1887,40,1
18,7,0,0,3,0
35,12,0,0,40,0
34,13,0,0,40,1
57,9,0,0,60,0
31,9,0,0,40,0
34,12,0,0,10,0
39,11,0,0,40,0
51,9,0,0,40,0
42,10,0,0,44,1
40,9,0,0,50,1
58,9,0,0,40,0
39,10,0,1977,60,1
36,14,0,0,40,1
27,9,4865,0,50,0
54,13,0,0,45,1
23,11,0,0,40,0
43,13,0,0,40,1
31,10,0,0,40,0
42,9,0,0,40,0
52,16,0,0,65,1
21,10,0,0,40,0
55,6,2580,0,40,0
17,6,0,0,30,0
26,10,0,0,25,0
49,9,0,0,40,0
28,9,0,0,40,0
50,12,0,0,45,0
65,10,0,0,40,0
33,12,0,0,60,0
38,9,0,0,40,1
41,13,0,0,60,1
51,10,0,0,40,1
35,10,0,0,40,1
66,9,0,0,25,0
42,13,0,0,12,0
21,12,0,0,10,0
31,9,5013,0,40,0
36,13,0,0,35,0
32,13,0,1977,45,1
66,4,0,0,10,0
23,13,0,0,35,0
47,3,0,0,55,1
29,9,0,0,40,1
53,9,0,0,35,0
40,14,0,0,50,1
39,10,0,0,45,0
19,9,0,0,40,0
25,7,0,0,40,0
19,9,0,0,40,0
35,9,0,0,40,0
36,10,0,0,60,1
69,10,20051,0,50,1
20,10,0,0,40,0
32,10,0,0,40,1
59,12,0,0,40,0
19,2,0,0,55,0
29,12,0,0,50,0
49,13,0,0,55,1
27,13,0,0,40,0
27,13,0,0,40,0
28,10,0,0,40,0
44,13,0,0,38,0
30,11,0,0,36,1
46,4,0,0,40,0
20,11,0,0,20,0
28,13,0,0,45,0
37,9,0,0,40,0
19,10,0,0,25,0
17,7,0,0,12,0
23,13,0,0,60,0
42,14,4650,0,40,0
29,13,0,0,40,0
28,11,0,0,45,0
50,13,0,0,60,1
80,9,0,0,20,0
43,14,0,0,25,0
33,11,0,0,40,0
43,13,0,0,35,0
44,9,0,0,55,0
21,9,0,0,30,0
32,13,0,0,44,1
46,13,0,0,45,1
36,3,0,0,40,0
65,9,0,0,17,0
22,10,0,0,20,0
40,12,0,0,60,0
52,4,0,0,40,0
23,10,0,0,40,0
47,10,7298,0,40,1
27,13,0,0,40,0
54,10,0,0,45,1
27,10,0,0,40,0
44,10,0,0,40,0
60,10,0,0,40,0
43,5,0,0,20,0
54,9,0,0,40,0
34,9,0,0,20,0
32,9,0,0,40,0
48,10,0,0,44,0
49,10,0,0,30,0
28,10,0,0,40,0
49,9,4064,0,50,0
32,13,0,0,48,0
59,10,0,0,32,0
43,9,0,0,40,0
33,9,1831,0,40,0
66,13,0,0,24,0
20,10,0,0,40,0
60,9,0,0,45,0
47,9,0,0,60,0
30,11,0,0,35,0
22,13,0,0,35,0
68,9,0,0,15,0
27,10,0,0,20,0
20,10,0,0,10,0
34,10,0,0,48,0
21,10,0,0,20,0
67,9,0,0,30,0
41,10,0,0,40,0
66,5,0,0,40,0
49,14,0,0,50,1
30,15,0,0,20,1
44,14,0,0,40,1
19,5,0,0,35,0
68,10,0,2457,40,0
31,9,0,0,45,0
50,9,15024,0,50,1
65,3,0,0,40,0
31,9,0,0,20,0
52,9,0,0,40,0
34,9,0,0,40,0
44,13,0,1977,40,1
56,9,0,0,40,1
17,7,0,0,20,0
40,9,0,0,40,0
26,12,0,0,40,0
35,10,0,0,40,0
55,15,99999,0,40,1
22,13,0,0,20,0
25,5,0,0,15,0
54,13,0,0,50,0
59,5,0,0,40,0
43,12,0,0,50,1
34,10,0,1740,40,0
39,10,0,0,38,0
21,10,0,0,50,0
32,10,15024,0,60,1
46,13,0,0,60,1
22,10,0,0,40,0
30,10,0,0,40,0
47,9,0,0,38,0
35,13,0,0,40,1
62,9,0,0,25,0
56,14,0,0,40,0
44,9,0,0,60,0
53,9,0,0,40,1
64,6,0,0,40,1
30,9,0,0,52,1
51,10,0,1902,50,1
34,13,7688,0,40,1
43,10,0,0,40,0
22,13,0,0,20,0
36,13,0,0,40,1
35,9,0,0,40,0
32,9,0,0,35,0
23,1,0,0,40,0
26,13,0,0,45,0
49,10,0,0,40,1
59,6,0,0,37,0
55,6,0,0,45,0
23,11,0,0,40,0
20,11,0,0,40,0
46,13,3103,0,37,1
30,10,0,0,25,0
28,10,0,0,52,0
62,3,0,0,40,0
46,9,0,0,40,0
17,5,0,0,22,0
63,10,10566,0,45,0
30,10,0,0,40,0
50,10,0,0,40,1
37,12,0,0,40,0
35,11,0,0,65,0
38,9,0,1876,40,0
43,9,0,0,44,0
22,9,0,0,40,0
35,9,0,0,40,0
20,12,0,0,20,0
33,9,0,0,40,0
58,7,0,0,40,0
50,10,0,0,40,1
32,9,0,0,13,0
48,10,0,0,45,0
63,13,0,0,40,1
27,9,0,0,40,0
53,12,0,0,40,0
33,9,0,0,40,0
37,15,0,0,40,1
21,9,0,0,45,0
28,13,0,0,40,0
50,9,0,0,48,0
22,13,0,0,30,0
38,9,0,0,50,0
33,9,0,1741,40,0
24,10,0,0,40,0
39,11,0,0,37,0
27,2,0,0,35,0
58,13,0,0,40,0
56,5,0,0,40,1
22,10,0,0,40,0
61,14,0,0,40,1
48,9,0,0,33,0
25,9,0,0,40,0
35,9,0,0,65,0
39,10,0,0,35,0
50,9,0,0,40,1
48,13,0,0,44,0
48,10,0,0,8,0
54,9,0,0,40,0
59,10,6849,0,40,0
27,13,0,0,68,0
42,13,0,0,40,1
40,13,99999,0,75,1
33,16,0,0,50,1
40,7,0,0,40,0
22,10,0,0,20,0
65,16,0,0,40,0
19,10,0,0,15,0
32,13,0,2444,50,1
38,9,0,0,48,1
47,9,0,0,50,0
59,6,0,0,40,0
38,14,0,0,40,0
42,12,0,0,60,1
38,13,7298,0,50,1
31,9,0,0,40,0
43,9,0,0,40,0
41,9,0,2002,60,0
30,15,0,0,50,0
21,1,0,0,50,0
48,14,15024,0,40,1
31,10,0,0,40,0
46,9,0,0,40,0
53,9,0,0,48,0
21,11,0,0,40,0
49,8,0,0,40,0
18,7,0,0,40,0
58,10,0,0,45,1
64,6,0,0,10,1
45,9,15024,0,80,1
27,9,0,0,39,0
57,9,0,0,40,0
48,14,0,0,40,1
33,9,0,0,36,0
28,10,0,0,60,0
35,9,0,0,40,0
50,9,0,0,40,1
56,10,0,0,50,0
60,9,0,0,40,0
21,9,0,0,40,0
31,10,0,0,30,0
44,7,0,0,44,0
46,12,0,0,40,0
51,4,0,0,30,0
25,9,0,0,35,0
67,13,0,0,30,0
42,10,0,0,38,0
34,9,0,0,40,0
43,12,0,0,40,0
36,10,0,0,40,0
19,10,594,0,20,0
44,9,0,0,15,0
19,10,0,0,20,0
40,11,0,0,40,0
20,9,3781,0,35,0
46,9,7298,0,40,1
31,13,7688,0,40,1
29,6,0,0,80,0
39,13,0,0,25,0
37,14,0,0,40,1
54,10,0,0,40,0
39,13,0,0,40,0
40,9,0,0,40,0
37,9,0,0,40,0
56,10,0,0,50,0
53,10,0,0,60,1
34,10,0,0,45,1
36,9,0,0,40,0
54,9,0,0,50,0
34,13,0,0,40,0
25,13,0,0,50,0
17,7,0,0,40,0
36,13,0,0,45,1
28,9,0,0,40,0
17,7,0,0,20,0
41,14,7298,0,60,1
45,11,0,0,70,0
53,10,0,0,20,0
51,9,0,0,50,1
48,9,0,0,30,0
24,9,0,0,50,0
32,10,0,0,40,0
22,10,0,0,40,0
25,9,0,0,40,0
40,12,0,2377,50,0
59,9,0,0,38,1
40,12,0,0,40,1
38,4,3942,0,84,0
36,9,0,0,40,0
24,13,0,0,40,0
50,15,0,0,40,1
30,11,0,0,40,0
62,6,0,0,40,0
34,9,0,0,40,0
33,14,0,0,32,0
28,14,0,0,50,1
29,13,0,0,50,1
25,13,0,1741,40,0
67,13,0,0,16,0
44,13,0,0,50,1
49,9,0,0,40,0
31,11,0,0,40,0
51,9,0,0,24,0
27,6,0,0,40,0
56,9,0,1902,40,1
31,10,0,0,40,1
44,13,7688,0,50,1
24,10,0,0,60,0
22,10,0,0,30,0
40,9,0,0,37,0
66,4,0,0,40,0
44,11,0,0,40,0
33,12,0,1902,50,1
20,10,0,0,15,0
27,10,0,0,40,0
47,9,0,0,45,0
25,13,0,0,40,0
52,9,0,0,25,0
36,13,0,0,40,0
62,13,0,0,50,1
37,9,0,0,40,0
31,9,0,0,50,0
25,13,0,0,45,0
27,5,0,0,40,0
44,13,15024,0,65,1
39,10,0,0,25,0
34,13,0,0,60,1
54,13,14084,0,40,1
36,11,0,0,40,1
43,9,0,0,30,0
57,5,0,0,55,1
33,9,0,0,50,1
54,11,0,0,20,0
41,9,0,0,48,0
25,13,0,0,60,1
71,13,11678,0,45,1
35,9,0,0,60,0
47,9,0,0,40,0
38,10,0,0,40,0
28,10,0,0,50,0
39,9,0,0,40,0
30,10,0,0,72,0
40,10,0,0,40,0
41,13,0,0,40,1
21,10,0,0,40,0
43,13,0,0,40,0
45,11,0,1977,50,1
30,14,0,0,40,0
68,10,0,0,30,0
29,13,0,0,40,0
28,13,0,0,40,1
31,11,0,0,40,0
32,9,0,0,40,0
35,13,0,0,45,0
29,9,0,0,40,0
29,7,0,0,5,0
49,14,0,0,50,1
52,10,0,0,20,1
24,12,0,0,40,0
59,4,0,0,85,0
24,13,0,0,45,0
23,12,0,0,25,0
30,9,0,0,40,0
38,9,0,0,50,0
30,9,0,0,40,1
48,9,0,0,15,0
42,13,0,0,30,0
21,10,0,0,50,0
43,10,0,0,40,0
31,10,0,0,40,0
45,10,0,0,40,1
41,10,0,0,40,0
40,9,0,0,35,0
22,9,0,1719,40,0
28,7,0,0,40,0
49,14,0,0,50,1
20,10,0,0,25,0
48,10,0,0,40,1
54,9,0,0,40,0
55,11,5178,0,50,1
39,9,0,0,40,0
27,9,0,0,45,0
19,10,0,0,18,0
31,9,0,1902,40,1
20,9,0,0,40,0
42,9,0,0,40,0
32,10,0,0,40,0
36,11,0,0,40,1
26,9,0,0,40,0
21,10,0,0,25,0
28,13,5013,0,55,0
22,9,0,0,20,0
23,10,0,0,42,0
18,9,0,0,25,0
25,10,0,0,8,0
24,10,0,0,50,1
42,9,0,0,40,0
39,14,0,0,40,0
45,9,0,0,40,0
66,9,0,0,50,1
34,9,0,0,40,0
35,9,0,0,27,0
46,14,0,0,55,1
43,9,0,0,40,0
82,10,0,0,20,0
25,13,0,0,50,0
35,10,0,0,58,0
23,10,0,0,25,0
40,9,0,0,70,0
33,9,0,0,55,1
63,5,0,0,16,0
45,14,0,0,40,0
26,7,0,0,15,0
63,7,0,0,30,0
49,10,0,0,60,0
39,9,0,0,40,0
55,9,0,0,40,0
38,9,0,0,40,0
50,15,0,0,52,1
61,4,0,0,40,0
25,9,0,0,40,0
54,14,0,0,52,1
31,12,0,0,25,0
22,9,99999,0,40,1
36,7,0,0,40,0
19,10,0,0,20,0
35,11,0,0,40,0
22,10,0,0,40,0
28,13,0,0,55,0
52,1,0,0,40,0
47,10,0,0,50,0
20,10,0,0,16,0
52,5,0,0,30,0
56,14,0,0,50,1
22,13,0,0,20,0
43,13,0,0,45,0
39,10,0,2205,40,0
20,9,0,0,40,0
19,10,0,0,25,0
49,13,0,0,30,0
72,16,0,0,30,0
56,9,0,0,50,1
42,16,0,0,45,0
33,10,0,0,52,0
32,9,0,0,48,0
35,9,0,0,36,0
19,10,0,0,14,0
41,2,0,0,40,1
21,9,0,0,50,0
39,10,0,0,50,0
62,10,0,0,40,0
37,13,0,2824,40,1
23,11,0,0,40,0
35,9,0,0,40,0
30,9,0,0,40,0
44,11,594,0,25,0
21,12,0,0,40,0
36,13,0,0,48,0
24,13,7688,0,45,1
26,10,0,0,40,0
52,9,0,0,40,1
58,9,0,0,20,0
35,9,0,0,45,0
38,9,0,0,50,0
36,9,0,0,37,0
44,14,0,0,50,1
42,13,15024,0,45,1
57,15,0,0,36,1
82,3,0,0,20,0
35,9,0,0,40,0
64,7,0,2179,40,0
47,9,0,1887,45,1
29,13,0,0,40,0
69,7,0,0,45,0
39,15,0,1887,50,1
26,10,0,0,35,0
26,9,0,0,16,0
39,12,0,0,40,0
34,9,0,0,40,0
34,9,0,0,40,0
45,9,0,0,40,1
33,9,0,0,40,0
40,10,0,0,38,0
19,9,0,0,28,0
18,9,0,0,20,0
